Frequency (Hz)	Level (dB)
17441.894531	-129.748688
17484.960938	-130.634293
17528.027344	-131.436462
17571.093750	-132.224686
17614.160156	-132.960648
17657.226562	-133.666245
17700.292969	-134.347824
17743.359375	-134.963364
17786.425781	-135.540024
17829.492188	-136.054306
17872.558594	-136.492188
17915.625000	-136.895721
17958.691406	-137.177338
18001.757812	-137.393616
18044.824219	-137.552383
18087.890625	-137.554337
18130.957031	-137.497437
18174.023438	-137.281265
18217.089844	-137.013718
18260.156250	-136.667221
18303.222656	-136.288177
18346.289062	-135.683701
18389.355469	-135.118607
18432.421875	-134.404953
18475.488281	-133.707397
18518.554688	-132.917892
18561.621094	-132.114120
18604.687500	-131.230743
18647.753906	-130.321716
18690.820312	-129.367661
18733.886719	-128.339981
18776.953125	-127.296921
18820.019531	-126.184982
18863.085938	-125.011856
18906.152344	-123.818336
18949.218750	-122.533989
18992.285156	-121.187851
19035.351562	-119.768829
19078.417969	-118.258682
19121.484375	-116.661057
19164.550781	-114.955864
19207.617188	-113.127342
19250.683594	-111.160011
19293.750000	-109.029335
19336.816406	-106.707291
19379.882812	-104.154495
19422.949219	-101.321167
19466.015625	-98.135757
19509.082031	-94.498253
19552.148438	-90.256714
19595.214844	-85.163094
19638.281250	-78.771492
19681.347656	-70.120872
19724.414062	-56.194012
19767.480469	-35.189747
19810.546875	-32.207890
19853.613281	-41.666370
19896.679688	-64.124252
19939.746094	-74.786438
19982.812500	-82.164391
20025.878906	-87.857971
20068.945312	-92.507874
20112.011719	-96.444435
20155.078125	-99.858582
20198.144531	-102.874825
20241.210938	-105.575966
20284.277344	-108.023643
20327.343750	-110.263779
20370.410156	-112.324615
20413.476562	-114.236977
20456.542969	-116.011993
20499.609375	-117.680939
20542.675781	-119.248138
20585.742188	-120.722969
20628.808594	-122.120811
20671.875000	-123.456421
20714.941406	-124.709999
20758.007812	-125.922157
20801.074219	-127.082359
20844.140625	-128.176239
20887.207031	-129.247742
20930.273438	-130.221848
20973.339844	-131.228790
21016.406250	-132.171875
