Frequency (Hz)	Level (dB)
5630.932617	-42.574520
5641.699219	-42.218250
5652.465820	-42.176083
5663.232422	-42.409626
5673.999023	-42.593979
5684.765625	-42.666012
5695.532227	-42.239067
5706.298828	-42.324879
5717.065430	-42.459797
5727.832031	-42.636562
5738.598633	-42.489368
5749.365234	-42.032013
5760.131836	-41.760746
5770.898438	-42.052975
5781.665039	-42.220272
5792.431641	-42.613094
5803.198242	-42.647114
5813.964844	-42.497295
5824.731445	-42.281322
5835.498047	-42.101658
5846.264648	-42.398563
5857.031250	-42.681259
5867.797852	-42.705776
5878.564453	-42.859608
5889.331055	-42.578529
5900.097656	-42.405174
5910.864258	-42.811905
5921.630859	-42.825260
5932.397461	-42.542385
5943.164062	-42.254364
5953.930664	-42.183014
5964.697266	-42.743862
5975.463867	-43.074078
5986.230469	-42.548168
5996.997070	-42.286224
6007.763672	-42.911346
6018.530273	-43.073090
6029.296875	-42.795788
6040.063477	-42.765778
6050.830078	-42.732117
6061.596680	-42.812256
6072.363281	-43.077419
6083.129883	-43.009323
6093.896484	-42.980682
6104.663086	-42.859043
6115.429688	-42.628361
6126.196289	-42.933777
6136.962891	-42.746910
6147.729492	-43.151897
6158.496094	-43.122501
6169.262695	-42.726147
6180.029297	-42.957741
6190.795898	-43.058849
6201.562500	-43.125076
6212.329102	-43.207451
6223.095703	-43.118023
6233.862305	-42.791691
6244.628906	-42.796211
6255.395508	-43.029926
6266.162109	-43.492229
6276.928711	-42.982681
6287.695312	-43.222206
6298.461914	-43.148167
6309.228516	-42.981991
6319.995117	-43.094097
6330.761719	-43.219315
6341.528320	-43.130951
6352.294922	-43.063713
6363.061523	-42.864658
6373.828125	-42.841988
6384.594727	-43.254406
6395.361328	-43.063908
6406.127930	-43.173111
6416.894531	-43.271416
6427.661133	-43.370201
6438.427734	-43.151611
6449.194336	-43.295837
6459.960938	-43.127186
6470.727539	-43.021870
6481.494141	-42.964733
6492.260742	-43.363987
6503.027344	-43.250004
6513.793945	-43.449924
6524.560547	-43.695984
6535.327148	-43.477917
6546.093750	-43.370838
6556.860352	-43.449646
